Objects
30
,,Global Angle Crazyflie_01:Crazyflie_01,,,,,,Global Angle LowerTriangle:LowerTriangle,,,,,,Global Angle MXS:MXS,,,,,,Global Angle clover13:clover13,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm
193,0,,,,,,,,,,,,,2.229462,2.242000,-0.042174,1043.342529,1108.221558,616.705200,,,,,,
194,0,,,,,,,,,,,,,2.235213,2.236309,-0.042665,1043.159546,1108.182373,616.686340,,,,,,
195,0,,,,,,,,,,,,,2.241574,2.230171,-0.042561,1042.833130,1108.626221,616.653259,,,,,,
196,0,,,,,,,,,,,,,2.246796,2.224595,-0.042360,1042.769287,1108.631348,616.675537,,,,,,
197,0,,,,,,,,,,,,,2.252391,2.218686,-0.042223,1042.744507,1108.962646,616.642273,,,,,,
198,0,,,,,,,,,,,,,2.258749,2.212621,-0.042338,1042.911133,1108.952393,616.695435,,,,,,
199,0,,,,,,,,,,,,,2.264138,2.206835,-0.042431,1042.983765,1108.927612,616.673096,,,,,,
200,0,,,,,,,,,,,,,2.270291,2.200844,-0.042573,1043.222412,1108.954956,616.715149,,,,,,
201,0,,,,,,,,,,,,,2.275610,2.195350,-0.042633,1043.440063,1108.921631,616.680969,,,,,,
202,0,,,,,,,,,,,,,2.280855,2.189725,-0.042501,1043.820801,1108.838379,616.664734,,,,,,
203,0,,,,,,,,,,,,,2.286007,2.184634,-0.042338,1044.217896,1108.766113,616.682129,,,,,,
204,0,,,,,,,,,,,,,2.290572,2.179863,-0.042549,1044.708984,1108.631104,616.671448,,,,,,
205,0,,,,,,,,,,,,,2.295302,2.175176,-0.042565,1045.387329,1108.544678,616.666016,,,,,,
