Objects
30
,,Global Angle Crazyflie_01:Crazyflie_01,,,,,,Global Angle LowerTriangle:LowerTriangle,,,,,,Global Angle MXS:MXS,,,,,,Global Angle clover13:clover13,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm
90,0,,,,,,,,,,,,,1.098807,1.191831,-1.275140,1046.148071,1040.366699,599.386414,,,,,,
91,0,,,,,,,,,,,,,1.090566,1.196666,-1.266047,1046.406616,1040.874756,599.360596,,,,,,
92,0,,,,,,,,,,,,,1.083245,1.200926,-1.258281,1046.632935,1041.329956,599.476013,,,,,,
93,0,,,,,,,,,,,,,1.077455,1.204591,-1.252011,1046.960815,1041.971436,599.477966,,,,,,
94,0,,,,,,,,,,,,,1.071679,1.206316,-1.247105,1046.870239,1042.865723,599.627014,,,,,,
95,0,,,,,,,,,,,,,1.067426,1.207186,-1.243588,1047.264526,1043.580078,599.754150,,,,,,
96,0,,,,,,,,,,,,,1.066115,1.208259,-1.242109,1047.383179,1044.284668,599.673462,,,,,,
97,0,,,,,,,,,,,,,1.067192,1.208487,-1.242179,1047.662109,1044.933350,599.759644,,,,,,
98,0,,,,,,,,,,,,,1.069050,1.206866,-1.244077,1048.020020,1045.529175,599.854919,,,,,,
99,0,,,,,,,,,,,,,1.072483,1.204966,-1.247891,1048.310425,1046.142700,599.773621,,,,,,
100,0,,,,,,,,,,,,,1.077856,1.202928,-1.252480,1048.706665,1047.388672,599.784790,,,,,,
101,0,,,,,,,,,,,,,1.083721,1.199336,-1.259469,1048.838257,1047.909180,599.582031,,,,,,
102,0,,,,,,,,,,,,,1.091375,1.195356,-1.267286,1049.129517,1048.710571,599.508301,,,,,,
103,0,,,,,,,,,,,,,1.099698,1.190281,-1.276128,1049.453979,1049.318970,599.585144,,,,,,
104,0,,,,,,,,,,,,,1.108497,1.185422,-1.284854,1049.628052,1050.296143,599.723328,,,,,,
105,0,,,,,,,,,,,,,1.118160,1.178874,-1.296714,1049.402954,1050.260254,599.646667,,,,,,
106,0,,,,,,,,,,,,,1.128755,1.174836,-1.307558,1049.556641,1050.411377,599.049255,,,,,,
107,0,,,,,,,,,,,,,1.138052,1.169091,-1.317479,1049.896240,1051.087891,599.080444,,,,,,
108,0,,,,,,,,,,,,,1.145766,1.164924,-1.325855,1050.472290,1051.721191,598.815674,,,,,,
109,0,,,,,,,,,,,,,1.156769,1.158261,-1.337390,1050.146606,1052.502563,599.152283,,,,,,
110,0,,,,,,,,,,,,,1.162409,1.154975,-1.343664,1050.410767,1053.179688,599.074219,,,,,,
111,0,,,,,,,,,,,,,1.169417,1.149819,-1.351652,1050.298340,1053.756226,599.311157,,,,,,
112,0,,,,,,,,,,,,,1.174780,1.146722,-1.357361,1050.427368,1054.131714,599.414124,,,,,,
113,0,,,,,,,,,,,,,1.178344,1.144738,-1.361173,1050.619995,1054.576660,599.371155,,,,,,
114,0,,,,,,,,,,,,,1.181010,1.143245,-1.364340,1050.606567,1054.814331,599.369507,,,,,,
115,0,,,,,,,,,,,,,1.181143,1.142850,-1.364667,1050.754272,1055.178711,599.411804,,,,,,
116,0,,,,,,,,,,,,,1.180309,1.143111,-1.363945,1050.788818,1055.348999,599.448730,,,,,,
117,0,,,,,,,,,,,,,1.178954,1.144399,-1.361943,1050.855103,1055.659058,599.387451,,,,,,
118,0,,,,,,,,,,,,,1.174909,1.146554,-1.357879,1050.776123,1055.583374,599.378357,,,,,,
119,0,,,,,,,,,,,,,1.169911,1.149653,-1.352886,1050.760376,1055.574707,599.338867,,,,,,
120,0,,,,,,,,,,,,,1.165157,1.152606,-1.347313,1050.635132,1055.644897,599.317200,,,,,,
121,0,,,,,,,,,,,,,1.156091,1.158862,-1.337335,1051.183716,1055.624756,598.974487,,,,,,
122,0,,,,,,,,,,,,,1.150328,1.153208,-1.336015,1050.583252,1051.686890,600.891113,,,,,,
123,0,,,,,,,,,,,,,1.139481,1.164913,-1.320840,1051.027588,1053.656738,599.701782,,,,,,
124,0,,,,,,,,,,,,,1.131732,1.166543,-1.314160,1050.753296,1051.969604,600.270630,,,,,,
125,0,,,,,,,,,,,,,1.121668,1.179178,-1.300058,1050.838867,1054.237549,598.907227,,,,,,
126,0,,,,,,,,,,,,,1.113085,1.184190,-1.290254,1050.895874,1054.104980,598.959045,,,,,,
127,0,,,,,,,,,,,,,1.102475,1.189076,-1.278976,1050.977051,1055.011475,599.553833,,,,,,
128,0,,,,,,,,,,,,,1.095014,1.193356,-1.271008,1050.933716,1054.536255,599.533081,,,,,,
129,0,,,,,,,,,,,,,1.088625,1.196858,-1.264365,1050.550659,1053.796997,599.534607,,,,,,
130,0,,,,,,,,,,,,,1.081871,1.200434,-1.257007,1050.514160,1053.388916,599.588440,,,,,,
131,0,,,,,,,,,,,,,1.077626,1.203016,-1.252200,1050.410522,1052.769653,599.501221,,,,,,
132,0,,,,,,,,,,,,,1.074756,1.204387,-1.249647,1050.096436,1052.030762,599.756470,,,,,,
133,0,,,,,,,,,,,,,1.072225,1.205300,-1.247668,1049.751465,1051.379150,599.731445,,,,,,
134,0,,,,,,,,,,,,,1.072264,1.205980,-1.247125,1049.490845,1050.840942,599.736877,,,,,,
135,0,,,,,,,,,,,,,1.073591,1.205152,-1.248417,1049.256348,1050.253052,599.794617,,,,,,
