Objects
30
,,Global Angle Crazyflie_01:Crazyflie_01,,,,,,Global Angle LowerTriangle:LowerTriangle,,,,,,Global Angle MXS:MXS,,,,,,Global Angle clover13:clover13,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm
177,0,,,,,,,,,,,,,2.101441,2.358629,-0.048216,1050.484131,1083.906738,540.957764,,,,,,
178,0,,,,,,,,,,,,,2.108145,2.352969,-0.048253,1051.298950,1083.936035,540.910095,,,,,,
179,0,,,,,,,,,,,,,2.114967,2.346772,-0.049087,1052.018799,1084.609619,540.981201,,,,,,
180,0,,,,,,,,,,,,,2.122785,2.340115,-0.050048,1052.744141,1084.899780,540.997681,,,,,,
181,0,,,,,,,,,,,,,2.131710,2.332370,-0.050529,1053.543335,1085.447754,541.114380,,,,,,
182,0,,,,,,,,,,,,,2.138808,2.325466,-0.050214,1054.240234,1085.433105,540.937378,,,,,,
183,0,,,,,,,,,,,,,2.146929,2.318294,-0.050170,1054.958740,1085.554810,540.858459,,,,,,
184,0,,,,,,,,,,,,,2.155743,2.310874,-0.049472,1055.904053,1085.457764,540.996216,,,,,,
185,0,,,,,,,,,,,,,2.164491,2.303045,-0.049443,1056.590942,1085.589844,541.040527,,,,,,
186,0,,,,,,,,,,,,,2.172556,2.295399,-0.049181,1057.167114,1085.681152,540.956360,,,,,,
187,0,,,,,,,,,,,,,2.181173,2.287840,-0.049699,1057.838501,1085.603638,540.977295,,,,,,
188,0,,,,,,,,,,,,,2.187419,2.281440,-0.049837,1058.435181,1085.433350,540.965210,,,,,,
189,0,,,,,,,,,,,,,2.194561,2.274585,-0.050260,1058.920166,1085.448608,541.021545,,,,,,
190,0,,,,,,,,,,,,,2.200714,2.268000,-0.050310,1059.220581,1085.429932,540.918396,,,,,,
191,0,,,,,,,,,,,,,2.207510,2.262281,-0.049854,1059.687988,1084.980835,540.888916,,,,,,
192,0,,,,,,,,,,,,,2.211849,2.257749,-0.050203,1060.089722,1084.915039,540.976135,,,,,,
193,0,,,,,,,,,,,,,2.216195,2.253302,-0.050008,1060.393433,1084.606445,541.034485,,,,,,
194,0,,,,,,,,,,,,,2.219925,2.249624,-0.050206,1060.705811,1084.242188,541.085022,,,,,,
195,0,,,,,,,,,,,,,2.223159,2.247004,-0.050695,1060.924805,1083.656006,541.177490,,,,,,
196,0,,,,,,,,,,,,,2.225314,2.244792,-0.050831,1061.008179,1083.228027,541.151794,,,,,,
197,0,,,,,,,,,,,,,2.226123,2.243238,-0.051629,1060.939209,1083.316528,541.340759,,,,,,
198,0,,,,,,,,,,,,,2.225994,2.243329,-0.051202,1060.808960,1082.743530,541.266113,,,,,,
199,0,,,,,,,,,,,,,2.225614,2.244026,-0.051082,1060.667114,1082.205811,541.252197,,,,,,
200,0,,,,,,,,,,,,,2.223223,2.245259,-0.050504,1060.306152,1081.848389,541.147339,,,,,,
